token,value_shap,value_lime,cosine_similarity,pearson_correlation,js_divergence
speak,"[0.028892371978145, 0.2273661838844418, 0.1199469545390456, 0.0100040250690653, -0.1279831086285412, 0.0447190252598375, 0.0672057950869202]","[0.0127519716027935, 0.2373616654911685, 0.1440192211709086, 0.0258278799982279, 0.0258278799982279, 0.2304377087578896, 0.2304377087578896]",0.7320244012266617,0.6743263158842507,0.2527328097547555
speaking,"[-0.0181191940791904, 0.014175095479004]","[-0.0695898335787262, -0.0049571489460174]",0.7418416263283931,1.0,0.0
speaks,"[-0.0080723035498522, -0.0157193995837587]","[0.0205832942070337, -0.026151151179383]",0.41647854989388483,1.0,0.0
special,"[0.040010669035837, 0.0794439811725169, 0.0972714703530073]","[-0.0376613343325948, 0.1615123263457349, 0.0863145695546266]",0.8002216035549452,0.7698196677865813,0.28513886138719335
specialize,[0.0287314821034669],[0.0977326361889889],1.0,,0.0
spend,"[-0.0269665307132527, -0.0196689087315462]","[0.0371051898197455, 0.0108876679747301]",-0.941156967026409,-1.0,0.6320298636548541
spending,"[-0.0012144717620685, 0.001087675220333, 0.0655571083771064]","[-0.0254515430172142, 0.0056603374284428, 0.0431685843912649]",0.8669261253623184,0.9049814397090247,0.27687148486887087
spends,[0.1033069408731535],[0.1336333511023704],1.0,,0.0
spent,"[-0.0136813190183602, -0.0120437040677643]","[0.0172366826729656, 0.0027368360476026]",-0.844930953329329,-1.0,0.6956784576629832
spices,[0.1757409912534058],[0.1579509787034746],1.0,,0.0
spinning,[-0.1123874022159725],[-0.0702701439788408],1.0,,0.0
spirit,"[0.1531282220967114, 0.0122240399941802, 0.0271937325596809]","[0.0538085240145963, 0.1084885489076916, 0.058316206571055]",0.5318296207765035,-0.6402226163097597,0.42456852210906515
spiritual,[0.0480076532985549],[0.107438913027724],1.0,,0.0
spoiled,[0.2425733401905745],[0.2040482512981795],1.0,,0.0
spoons,[0.0469960286282002],[-0.2558487992524647],-1.0,,0.0
sport,[-0.0528300098376348],[0.0554106483398606],-1.0,,0.0
sports,"[-0.0411435191053897, -0.0457855284912511]","[-0.062497299782711, 0.0474981965616799]",0.08208342650854819,-1.0,0.8325546111576977
sprinted,[0.1127396556548774],[0.0091285974092238],1.0,,0.0
stab,[0.1517712425556965],[0.2811601967053334],1.0,,0.0
stable,[-0.0148642170242965],[-0.0568201537402883],1.0,,0.0
stage,[0.0069487929577007],[0.0355871472608738],1.0,,0.0
standards,[-0.0597114190459251],[0.1035281712783904],-1.0,,0.0
star,"[-0.0281028912286274, -0.0897084501921199]","[0.0033660352370888, -0.0534852285173057]",0.9336100467610209,1.0,0.0
starfish,[-0.0280467731305786],[0.0229129925080412],-1.0,,0.0
start,"[-0.0482549658045172, -0.0028465032810345]","[-0.0894875177880652, 0.0043956601020981]",0.9941735091537801,1.0,0.0
started,"[-0.0338235907256603, 0.020488424837822, 0.0233483085175976, 0.0015428196638822]","[-0.007774794285094, 0.037763631749012, 0.1290902853371541, 0.1105146444948392]",0.5272042812956094,0.6838577885134286,0.1847863449079956
starts,"[9.4603696197737e-05, -0.0200468993061804]","[-0.004603778786777, -0.017075987445443]",0.9642857168764408,1.0,0.0
starving,[0.3534193714149296],[0.1952749150681041],1.0,,0.0
station,[-0.0091540354478638],[-0.0116641256099388],1.0,,0.0
statuses,[0.029296807013452],[-0.1117074203463817],-1.0,,0.0
statutes,[-0.0439556236378848],[0.0368521749265988],-1.0,,0.0
stay,"[-0.0355648967786692, -0.0220829446567222, 0.0179233410977758]","[-0.0930147534139557, 0.0054257200786271, 0.0049578120602701]",0.7712713507709205,0.6919796802470539,0.22480564656998597
stayed,[0.0193081889301538],[0.0336176311366317],1.0,,0.0
steal,[0.3229671604931354],[0.2179244527940912],1.0,,0.0
stealing,"[0.2387551055289805, 0.5697650824295124]","[0.2941512186886389, 0.3557294258833916]",0.9570592646465905,1.0,0.11528422411188943
steals,[0.6948431497439742],[0.5652081375721593],1.0,,0.0
steered,[-0.1311694756150245],[-0.1088861121146411],1.0,,0.0
stepfather,"[0.0257808776805177, 0.0285327690653502, 0.0757205394329503]","[0.0061330770202922, -0.0032997344499943, 0.0297588300172914]",0.8927963625033091,0.9461530262928183,0.288867972193954
stepmother,"[-0.1085102919023484, 0.0924815465696156, -0.1749897495610639, 0.1602218451444059]","[-0.0323576597030235, 0.0585136625841353, -0.0757817843272412, 0.0680820627004548]",0.9810772101902109,0.9896600263368291,0.04710436718608389
stereotype,[0.1563222784170648],[0.0514067800868904],1.0,,0.0
stereotypically,[0.2051565377623774],[0.0798625780057498],1.0,,0.0
still,"[-0.066761241396307, -0.1759903747588396, -0.1810192958218976]","[0.0072150939662056, -0.0796136607839167, -0.0877167499441083]",0.948872329938862,0.9992739460102574,0.05454874733239081
stitched,[0.202189874369651],[0.0981809821543396],1.0,,0.0
stock,"[-0.0376108602504245, 0.0392757315421476]","[0.0239702257525828, 0.0239702257525828]",0.02164852257241335,,0.464501404022459
stole,[0.7251026353624184],[0.5461133385009488],1.0,,0.0
stop,"[-0.0884848876448813, -0.0562942443648353, -0.0172769462806172]","[0.0339541573698341, -0.0633153987824748, -0.0358233280556248]",0.13814545107738693,-0.655023261652066,0.6643931171270355
stopped,[0.0249899089103564],[0.1007777266303701],1.0,,0.0
store,"[-0.0559203496668487, 0.0327574402908794, -0.0386206737020984, -0.1423584267031401, -0.1166715664730873, -0.0441051012312527, 0.0062982784875202, -0.146598783088848]","[-0.0989912929793239, 0.0087091622994266, -0.0218585784620153, -0.0182789570488432, -0.0162916385217457, -0.0059951886371868, -0.0527505942845598, -0.1004669810623957]",0.6658769891740511,0.33439685007780334,0.34968783646491775
storms,[-0.1152425006148405],[-0.0459979836464588],1.0,,0.0
story,[-0.0998488192562945],[0.0131056651510115],-1.0,,0.0
strangely,[0.0061284601106308],[-0.0001995068958172],-1.0,,0.0
strategic,[0.3945537331746891],[0.4296327803451504],1.0,,0.0
strawberries,[-0.3159794412786141],[-0.1859992434060614],1.0,,0.0
streak,[-0.0097158278076676],[-0.0230415227108117],1.0,,0.0
streets,[0.0530748572200536],[0.0838421065905066],1.0,,0.0
stretched,[-0.0852647376013919],[-0.0330985881584442],1.0,,0.0
stretching,[-0.0211506537743844],[0.0354108780590095],-1.0,,0.0
strict,"[0.4111804943531751, 0.483686743536964, 0.5959804318845272, 0.4537653012666851]","[0.1197719171634083, 0.3671619747532726, 0.2520758318232368, 0.3130357828318353]",0.9485017850708592,0.30357492340250347,0.1251315827960769
strike,[-0.1556574886199087],[-0.0394909367135366],1.0,,0.0
striking,[0.2963391886441968],[0.26099459985192],1.0,,0.0
strive,[-0.0577625775476917],[-0.036714990461156],1.0,,0.0
strong,"[0.1579450223362073, 0.2116593216487672, 0.4382397283334285, 0.3480695949401706, 0.4500883518485352, 0.1785512983333319, 0.2268577157519757, 0.3599022854468785]","[0.0582698112076018, 0.1522715454337601, 0.2852789420446986, 0.2264950650876593, 0.4212331864987126, -0.0256428354879379, 0.0469154437905354, 0.2863998632172075]",0.937693792622445,0.9258673400060387,0.19108531842790857
stronger,[0.0412675924308132],[0.0063790614667689],1.0,,0.0
structure,[0.0792983078863471],[-0.0294163071767057],-1.0,,0.0
structured,[0.0681071504950523],[-0.1543834940823426],-1.0,,0.0
struggle,"[0.0662888959050178, 0.0588657548651099, 0.1090499917045235]","[0.487796898966079, 0.0327815674863731, 0.0149166668148792]",0.5221304020516613,-0.4072808393949738,0.4851205989860133
struggled,"[-0.0503921643830835, -0.0440537696704268, -0.0801588791655376, 0.0456193641293793, 0.132654528832063, 0.0293664906639605, 0.1979614261072129]","[0.0679665127560584, 0.0229955471696878, -0.031967665048436, -0.0216335086262993, 0.036615567596973, 0.0346431682128257, 0.0895215774066736]",0.5949691331656619,0.5254052701941846,0.2948120540236188
stuck,"[0.5162172800046392, 0.296210119879106]","[0.5063133789476759, 0.1795368453604664]",0.9838123255723665,1.0,0.07851954240005639
student,"[0.0334784189471975, -0.0437927501334343, 0.0202589143300429]","[0.0526581991840395, -0.0268669821716991, 0.0034082719665801]",0.865127879281781,0.8776447056486136,0.13088838399421115
students,"[0.0480687175877392, -0.0842865472659468]","[0.0032131457984333, -0.0018833668521574]",0.8666584083521144,1.0,0.0
studied,[0.0098421866860007],[0.0004018471720357],1.0,,0.0
study,[-0.0525363033812027],[0.0074562265528705],-1.0,,0.0
stuff,[0.0732908137142658],[0.0627590597284836],1.0,,0.0
stupid,"[0.2029715056705754, 0.3109150042582769, 0.2471084343269467]","[0.1466288126978346, 0.087575611022492, 0.1436320959119058]",0.9291788853169823,-0.9309765280802568,0.13822931014329123
stylish,[-0.0821311337858787],[-0.0400814664794139],1.0,,0.0
successful,[0.0020485166460275],[0.0782757515245228],1.0,,0.0
such,"[-0.0037895079003646, -0.0270967450269381, 0.0149105484480969, 0.0334315351210534]","[-0.0285768490573215, 0.0263606401543526, -0.0302308586917126, 0.0312823349955241]",-0.004102027806903236,-0.0022370379933581387,0.5688764022116141
sudanese,"[0.1146853301906958, 0.080613771919161]","[0.2299131862957262, -0.0008467479399528]",0.8159874556028477,1.0,0.41255603513593636
suffered,[-0.217136011691764],[0.0684889803899237],-1.0,,0.0
suit,[0.0368154678726568],[0.048134193858219],1.0,,0.0
summer,[-0.1086778335738927],[-0.0277436519959011],1.0,,0.0
sun,[-0.001909873666591],[-0.0074138597385685],1.0,,0.0
super,"[-0.0709380930784391, -0.0951030593423638, -0.13723545440007]","[-0.0276738399988417, -0.0627698042435882, -0.1923314046235086]",0.926661169316157,0.986476296526285,0.03717779657664635
superior,[-0.1275731117420946],[-0.0063069763499397],1.0,,0.0
superstitious,[0.1401580923411529],[0.1717582194710044],1.0,,0.0
supervisor,"[0.2382545927539467, 0.2192142433486879, 0.2494014175608754]","[0.2820988639612304, 0.1816099292841545, 0.1837027512518133]",0.9777147166029841,0.16727145806999721,0.07353432152456726
supply,[0.0280709129583556],[0.1027344391648616],1.0,,0.0
support,"[-0.0198998072301037, -0.1165899804909713, -0.0701252653379924]","[-0.0214394416931016, -0.153491255781332, -0.0112156978720564]",0.8943518474627679,0.8193544575029165,0.13943834741184888
sure,"[0.004015649203211, 0.0219535045325756, 0.1357120911125093]","[-0.00650798201651, 0.0392560779363755, 0.0937590265673831]",0.9679825979192677,0.9402566974062229,0.17459248811967829
surfboards,[-0.0421215764363296],[-0.0619872436550905],1.0,,0.0
surprised,"[0.1119193560589337, 0.0612901839194819, -0.0196014218381606, -0.095397645724006, -0.0257122925249859, -0.1606206973083317]","[0.1647476517130416, 0.0083586983863823, -0.0435189531776832, -0.0431712725106356, -0.0674553056008646, -0.0476502503754632]",0.7497902030117863,0.757445885514302,0.33452334487802005
surprising,[-0.0049871290102601],[0.0339776813347678],-1.0,,0.0
surprisingly,[0.0576144705410115],[0.0163594799891176],1.0,,0.0
surrounded,[0.1059464036370627],[0.2217516883004215],1.0,,0.0
surrounding,[-0.0076142859470564],[0.0169237435444951],-1.0,,0.0
survivors,"[-0.2103081855457276, -0.0668574935989454, -0.0930632759118452, -0.0919927750946953, -0.34683553641662]","[-0.2273385117226993, -0.0457470468499139, -0.0233702729336787, -0.0132060992561799, -0.3081277506506327]",0.9661583015130167,0.9627982543655067,0.07307249251184117
suspect,[0.0872392393648624],[0.1517734961945251],1.0,,0.0
suspected,[0.0981371894013136],[0.1189036990680689],1.0,,0.0
suspiciously,[0.3776793911747518],[0.363192959112234],1.0,,0.0
swear,[0.0629526658449322],[0.0685793616958673],1.0,,0.0
sweden,"[-0.0794937324244529, 0.0037506996886804]","[-0.054421143461639, 0.0257357652262774]",0.9231556953434089,1.0,0.0
swedish,[-0.2087611189344898],[-0.1638937995668886],1.0,,0.0
sweet,[0.2688974745105952],[0.1782679246893483],1.0,,0.0
swelling,[-0.0254491320156375],[-0.0102779810923371],1.0,,0.0
swim,[0.0221849386580288],[-0.0077301280736067],-1.0,,0.0
swung,[0.0247677256120368],[0.0005651607671915],1.0,,0.0
symbol,[0.0075101810507476],[0.0159798235446797],1.0,,0.0
system,"[-0.0221432045509573, -0.0564857565332204]","[-0.0008514081188429, 0.0249618416945683]",-0.9180359439771626,-1.0,0.8325546111576977
t,"[0.0753350632148794, 0.0441769589670002, 0.1656584566226229, -0.0175670571625232, 0.0225617749383673, -0.117267373134382, -0.0731620155274868, -0.0140366702107712, 0.0022486509988084, 0.0098704337724484, 0.0408534844464156, -0.059856005012989, 0.0031294338026782, 0.0745954057201743, 0.0190832106163725, 0.1064206343144178, -0.0210608033594326, 0.0339236017316579, -0.0051646726205945, 0.0713221040205098, 0.0179729181108996, 0.0259640938602387, -0.0053509338758885, 0.0553671687375754, -0.0135611045116093, 0.0620093839243054, 0.1593923021573573, 0.002297637052834, 0.0478338659740984, -0.0856378135504201, 0.0646963419858366, 0.1086500592500669, -0.0064328472362831, 0.1460466470452956, 0.05736111922306, 0.0332816094160079, -0.0361938050482422, -0.0750519259599968, 0.0474990480579435, -0.0621266420930624, 0.0316645098209846, 0.288590123411268, -0.089298530947417, 0.0857961873698514, -0.1132487070281058]","[0.0276698932847626, 0.077302057276833, 0.1407615537731716, -0.0485139541864436, -0.039097044961714, -0.1835581590378521, -0.0363907308262457, -0.0227021960765004, 0.0201568512758931, 0.0201568512758931, 0.045113049640467, -0.0595669806412669, 0.0084098634194675, 0.0084098634194675, 0.0077739919096916, 0.0324468981795184, 0.0383280668760506, -0.0020962674652199, -0.0339054088313996, 0.1489600435221236, 0.0393492316755626, -0.0037158471835198, -0.0303620927964488, 0.0178190431458669, -0.015410554637727, 0.0540092203379963, 0.0293466222631873, -0.0742421751172831, 0.0770445817016123, 0.0248561551231219, 0.0306594917579064, 0.1135992055162105, -0.0136835912957151, 0.1498068989919473, 0.104648487628079, -0.0097968885338745, -0.0280549601023124, -0.1248375896245293, 0.0149335744613555, 0.0127785393528, 0.0033768934825749, 0.2197702681623506, -0.0652106905166164, 0.1052221425200798, -0.0741898666284785]",0.8220932864572018,0.8140026020932464,0.12870635708738323
tables,"[-0.0384195023216307, -0.0834844424389302, 0.0389615818858146]","[-0.0092508218963761, 0.0097714350772828, -0.2969979355323911]",-0.40543704503925027,-0.9501672538359066,0.6691230313408115
tactics,[0.1048808086197823],[0.0538827888432785],1.0,,0.0
tae,[0.1046589303296059],[0.1006143199323147],1.0,,0.0
take,"[0.058201985200867, -0.0287034148786915, -0.0384725732728838]","[-0.0091362475989435, -0.0091362475989435, -0.0128753425047777]",0.16411679154603498,0.5773747640984318,0.3277975088746017
taken,"[-0.0454474401194602, 0.1458422509022057]","[-0.0416438560171316, 0.0887565473425477]",0.9906826248412121,1.0,0.0
takes,[0.0246125580742955],[0.0402199465322007],1.0,,0.0
taking,"[0.0433828308014199, 0.077198397484608]","[-0.0358983720556421, -0.0279476952085125]",-0.9221067682595752,1.0,0.38023853985858935
talented,[0.0960506984847597],[0.0537612923571336],1.0,,0.0
talentless,[-0.0311775468289852],[-0.1352754551638029],1.0,,0.0
tales,[0.0958446625154465],[0.0370819632978402],1.0,,0.0
talk,"[-0.032633595430525, 0.0138858896680176, 0.0223977651912719, -0.0955356901395134]","[0.0295449095286551, -0.0187868346587388, 0.0015135818412538, -0.0582502934611324]",0.6166535312174645,0.5535837664612699,0.19570243229119474
talkative,"[0.1525334694888442, 0.3447577452752739]","[0.3328788873232199, 0.3328788873232199]",0.9327419825164043,,0.13981976532374998
talked,"[0.036973105627112, -0.067362860077992]","[0.0326900367441969, 0.0155020341226261]",0.05913089649251288,1.0,0.3563591376624937
talking,[0.2125985941383987],[0.0600746335218232],1.0,,0.0
tall,"[0.0348789351410232, 0.2908412918914109, 0.0794786011101678]","[-0.0040692042060588, 0.1541225191091964, -0.0537131628384952]",0.8155670349850939,0.9231690371906872,0.2824310045783361
target,[-0.1599165124353021],[-0.1041612268915223],1.0,,0.0
task,[0.1019027400761842],[0.0816141042263002],1.0,,0.0
tasks,[0.0229224475333467],[0.1260774994268645],1.0,,0.0
taste,[-0.0321356417261995],[0.0417159565967807],-1.0,,0.0
tasteful,[0.0334539876785129],[0.0186284416727983],1.0,,0.0
tastes,[0.0517165530472993],[-0.0217647366100022],-1.0,,0.0
tasty,"[0.097095604520291, 0.0646329196606529]","[0.0858205945567233, 0.005616783562986]",0.8668473932921495,1.0,0.29672930133872566
taught,[0.1099316627110561],[0.065613465155179],1.0,,0.0
tavern,[0.0330780939548276],[-0.007002694709825],-1.0,,0.0
taxes,[-0.068174792220816],[0.0807394708237422],-1.0,,0.0
tea,[0.0409420537762343],[-0.0166932785346593],-1.0,,0.0
teach,[0.0100559792190324],[0.0184565059368733],1.0,,0.0
teacher,"[-0.0501971460180357, -0.066200072877109, -0.0242050771485082, 0.0168551800306886, -0.0026709669327829, 0.0260031720390543, 0.133490243460983, -0.1104852816788479]","[-0.0243512044404227, -0.0907738526521157, 0.0263839386842266, 0.0218408511778253, -0.018901609348429, 0.1601357082400411, 0.1601357082400411, -0.0942596459476671]",0.824703387674681,0.8745152202127475,0.15837884980907768
teaches,[0.1171497423201799],[0.1530925887269444],1.0,,0.0
teacups,[-0.1161170941486489],[-0.0770989119771602],1.0,,0.0
teal,[0.1478398612234741],[0.1387039268666507],1.0,,0.0
team,"[-0.0404000449925661, -0.0708954650908708]","[0.0127803415686597, -0.0071705543411941]",-0.006662222708936742,1.0,0.0
teapot,[-0.1629254634317476],[-0.1042037268200903],1.0,,0.0
teapots,"[-0.3183538923040032, -0.0051601841114461]","[-0.3155349932632341, -0.0490816465521781]",0.9904784640958216,1.0,0.0
tears,[-0.1511078878393164],[-0.1153656032761069],1.0,,0.0
teenage,[0.0519093954935669],[0.0603068753195797],1.0,,0.0
tell,[-0.0218546987744048],[0.0319765235082344],-1.0,,0.0
telling,"[0.1753686385927721, 0.1147148251766339]","[0.0621560779773541, 0.0949495684593252]",0.9163610425139823,-1.0,0.14826974144604815
ten,[-0.1286339271755423],[-0.0260479204002425],1.0,,0.0
tenacious,[-0.3432541755028069],[-0.230647700634448],1.0,,0.0
tenant,[0.0002055949880741],[-0.0235636154814124],-1.0,,0.0
tend,"[-0.0673536502290517, -0.047727559460327, 0.0204971416387707]","[0.1188922948986077, 0.0018368062199646, 0.0243360854500771]",-0.7358703011148606,-0.5277364305158783,0.6670250655949742
tended,[-0.0498044993728399],[0.0441964731717571],-1.0,,0.0
tennis,"[-0.0753049282939173, -0.0281227958621457, -0.0121295355493202, -0.0442574012558907]","[-0.1122503949231633, -0.1122503949231633, 0.0618786366564781, 0.0691477540975121]",0.4582263777218932,0.4892103283773747,0.38195933369622326
tequila,[0.0293543552979826],[-0.0329785358000447],-1.0,,0.0
